,Exchange_rate,Differenced_Data
2014-02-01,0.1644304130491976,-0.0008342583220033728
2014-03-01,0.16199841241555832,-0.0024320006336392697
2014-04-01,0.16065289335860938,-0.001345519056948935
2014-05-01,0.1603077909586406,-0.0003451023999687941
2014-06-01,0.160498186370494,0.00019039541185342235
2014-07-01,0.16133195663397004,0.0008337702634760302
2014-08-01,0.16249329715149252,0.00116134051752248
2014-09-01,0.16291420937734188,0.0004209122258493625
2014-10-01,0.16326264060994924,0.0003484312326073602
2014-11-01,0.1632679717219873,5.331112038042818e-06
2014-12-01,0.16158743496105743,-0.0016805367609298572
2015-01-01,0.16082082951383864,-0.0007666054472187933
2015-02-01,0.15995393326721905,-0.0008668962466195917
2015-03-01,0.1602923732888789,0.00033844002165986375
2015-04-01,0.16126431220770845,0.0009719389188295458
2015-05-01,0.16119932296284356,-6.498924486489366e-05
2015-06-01,0.16115516018822923,-4.416277461433138e-05
2015-07-01,0.16106950148989288,-8.565869833634943e-05
2015-08-01,0.15777101115441047,-0.003298490335482407
2015-09-01,0.15704504051762044,-0.0007259706367900298
2015-10-01,0.15746791591213288,0.0004228753945124397
2015-11-01,0.15713387806411064,-0.000334037848022245
2015-12-01,0.15506039602425145,-0.002073482039859187
2016-01-01,0.15214679122417307,-0.0029136048000783787
2016-02-01,0.15266942489427643,0.0005226336701033563
2016-03-01,0.15378227505497716,0.001112850160700729
2016-04-01,0.15443061432498378,0.0006483392700066259
2016-05-01,0.15323556904028562,-0.0011950452846981596
2016-06-01,0.15176349177441875,-0.0014720772658668724
2016-07-01,0.14976561680969283,-0.001997874964725921
2016-08-01,0.15045286311798514,0.0006872463082923108
2016-09-01,0.14992054211268027,-0.0005323210053048699
2016-10-01,0.1485817868445686,-0.0013387552681116688
2016-11-01,0.14619455571474518,-0.0023872311298234195
2016-12-01,0.14451284719211538,-0.0016817085226298045
2017-01-01,0.145123136981729,0.0006102897896136106
2017-02-01,0.1455731213788686,0.00044998439713961336
2017-03-01,0.1450536698578474,-0.0005194515210212025
2017-04-01,0.14518845461408908,0.0001347847562416793
2017-05-01,0.14525805092747265,6.959631338357419e-05
2017-06-01,0.14691622836658536,0.0016581774391127013
2017-07-01,0.1477235796377818,0.0008073512711964381
2017-08-01,0.14999250037498124,0.002268920737199448
2017-09-01,0.1522301720200944,0.002237671645113154
2017-10-01,0.15093428321308902,-0.0012958888070053742
2017-11-01,0.1510574018126888,0.00012311859959979188
2017-12-01,0.15167141903779652,0.0006140172251077047
2018-01-01,0.1556832157925054,0.004011796754708891
2018-02-01,0.15827042084104903,0.0025872050485436227
2018-03-01,0.1582929686263336,2.2547785284571242e-05
2018-04-01,0.15881334667365443,0.0005203780473208297
2018-05-01,0.15698340685389556,-0.0018299398197588745
2018-06-01,0.15467664846638104,-0.0023067583875145126
2018-07-01,0.1488892859269847,-0.005787362539396351
2018-08-01,0.14608563539947117,-0.0028036505275135237
2018-09-01,0.14587679246108737,-0.00020884293838380197
2018-10-01,0.14452746744518796,-0.0013493250158994052
2018-11-01,0.14416076808857237,-0.00036669935661559627
2018-12-01,0.14527071197175936,0.0011099438831869979
2019-01-01,0.14735570192888614,0.002084989957126776
2019-02-01,0.14844063116956374,0.0010849292406776012
2019-03-01,0.1489891088961397,0.0005484777265759577
2019-04-01,0.14889593662988937,-9.317226625032982e-05
2019-05-01,0.14594492038704593,-0.0029510162428434406
2019-06-01,0.14497586151905706,-0.0009690588679888701
2019-07-01,0.14540167211922936,0.00042581060017229944
2019-08-01,0.14158490138611618,-0.0038167707331131784
2019-09-01,0.14057382234280333,-0.0010110790433128514
2019-10-01,0.14092247854455264,0.00034865620174931444
2019-11-01,0.1424521716833573,0.0015296931388046608
2019-12-01,0.1425780971527154,0.0001259254693581069
2020-01-01,0.14454209065679927,0.001963993504083855
2020-02-01,0.14292452156016408,-0.0016175690966351852
2020-03-01,0.14243999715120007,-0.0004845244089640155
2020-04-01,0.14142671267749052,-0.001013284473709547
2020-05-01,0.14081333783936015,-0.0006133748381303705
2020-06-01,0.1412110257568911,0.0003976879175309478
2020-07-01,0.14277351836781313,0.0015624926109220338
2020-08-01,0.14436263894904,0.0015891205812268716
2020-09-01,0.14682994156168325,0.0024673026126432462
2020-10-01,0.14869004074107117,0.0018600991793879251
2020-11-01,0.15144860591558254,0.002758565174511368
2020-12-01,0.1529215665285275,0.001472960612944968
2021-01-01,0.1546264225630876,0.0017048560345600816
2021-02-01,0.15479636538134084,0.0001699428182532492
2021-03-01,0.15358859758251547,-0.0012077677988253654
2021-04-01,0.1534071733194244,-0.0001814242630910623
2021-05-01,0.1554702196794204,0.0020630463599959903
2021-06-01,0.1556420233463035,0.00017180366688310245
2021-07-01,0.15440915337461203,-0.0012328699716914748
2021-08-01,0.15439723320158102,-1.1920173031004788e-05
2021-09-01,0.1548874742499574,0.0004902410483763886
2021-10-01,0.1558312036402169,0.0009437293902594956
2021-11-01,0.15652146691918797,0.000690263278971065
2021-12-01,0.1570031243621748,0.0004816574429868381
2022-01-01,0.15734155705204858,0.00033843268987376884
2022-02-01,0.15763919540954663,0.0002976383574980479
2022-03-01,0.1576143492103521,-2.4846199194517027e-05
2022-04-01,0.15549681231534754,-0.0021175368950045736
2022-05-01,0.14927601134497687,-0.006220800970370671
2022-06-01,0.14936073604970726,8.47247047303934e-05
2022-07-01,0.14847369046205014,-0.0008870455876571204
2022-08-01,0.14704368667931242,-0.001430003782737721
2022-09-01,0.14246028919438708,-0.004583397484925339
2022-10-01,0.1390781897582821,-0.003382099436104985
